parelleldata% stats
Sat Mar  2 12:44:56 2019    parelleldata

         12017511 function calls (11895731 primitive calls) in 25.282 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\bson\int64.py:23(Int64)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\socket.py:130(_GiveupOnSendfile)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\selectors.py:272(get_map)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\bson\tz_util.py:41(utcoffset)
        2    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\bson\tz_util.py:47(dst)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\common.py:296(validate_timeout_or_none)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\errors.py:47(ProtocolError)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\errors.py:51(ConnectionFailure)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\errors.py:61(AutoReconnect)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\errors.py:78(NetworkTimeout)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\errors.py:116(ConfigurationError)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\errors.py:156(CursorNotFound)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\errors.py:181(WriteError)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\errors.py:188(WTimeoutError)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\errors.py:203(BulkWriteError)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\errors.py:213(InvalidOperation)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\errors.py:217(InvalidName)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\errors.py:221(CollectionInvalid)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\errors.py:229(ExceededMaxWaiters)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\monitoring.py:152(_EventListener)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\compression_support.py:73(get_compression_context)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\compression_support.py:68(CompressionSettings)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\compression_support.py:96(ZlibContext)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\monitoring.py:219(TopologyListener)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\monitoring.py:514(ServerOpeningEvent)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\monitoring.py:572(TopologyOpenedEvent)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\monitoring.py:581(TopologyClosedEvent)
        2    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\monitoring.py:698(enabled_for_server)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\monitoring.py:703(enabled_for_server_heartbeat)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\monitoring.py:708(enabled_for_topology)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\driver_info.py:22(DriverInfo)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\read_preferences.py:289(SecondaryPreferred)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\read_preferences.py:450(__init__)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\client_session.py:243(_Transaction)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\collation.py:45(CollationAlternate)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\collation.py:64(CollationMaxVariable)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\change_stream.py:249(ClusterChangeStream)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\operations.py:188(_UpdateOp)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\son_manipulator.py:81(ObjectIdInjector)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\son_manipulator.py:100(ObjectIdShuffler)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\son_manipulator.py:119(NamespaceInjector)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\periodic_executor.py:101(wake)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\client_options.py:177(codec_options)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\client_options.py:187(local_threshold_ms)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\client_options.py:192(server_selection_timeout)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\client_options.py:207(read_preference)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\client_options.py:212(replica_set_name)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\client_options.py:217(write_concern)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\client_options.py:222(read_concern)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\pool.py:150(_set_keepalive_times)
        2    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\pool.py:341(max_pool_size)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\pool.py:377(socket_timeout)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\pool.py:403(ssl_match_hostname)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\pool.py:428(driver)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\subprocess.py:57(SubprocessError)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\thread_util.py:90(DummySemaphore)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\thread_util.py:118(MaxWaitersBoundedSemaphoreThread)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\ismaster.py:89(primary)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\ismaster.py:97(replica_set_name)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\ismaster.py:126(election_id)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\ismaster.py:130(cluster_time)
        2    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\ismaster.py:138(is_writable)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\ismaster.py:142(is_readable)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\ismaster.py:146(me)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\ipaddress.py:19(AddressValueError)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\ssl_match_hostname.py:20(CertificateError)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\encodings\idna.py:218(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\encodings\idna.py:253(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\encodings\idna.py:292(StreamWriter)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\encodings\idna.py:295(StreamReader)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\cursor_manager.py:35(CursorManager)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\queue.py:22(Full)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\queue.py:239(LifoQueue)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\server_description.py:196(is_readable)
        2    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\settings.py:69(pool_class)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\settings.py:77(monitor_class)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\settings.py:81(condition_class)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\settings.py:93(heartbeat_frequency)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\base_events.py:570(stop)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\concurrent\futures\_base.py:44(Error)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\concurrent\futures\_base.py:138(_AcquireFutures)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\inspect.py:878(EndOfBlock)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\inspect.py:880(BlockFinder)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\inspect.py:2392(_void)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\events.py:24(SendfileNotAvailableError)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\events.py:625(_Local)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\events.py:674(_RunningLoop)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\protocols.py:64(Protocol)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\protocols.py:160(DatagramProtocol)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\transports.py:158(DatagramTransport)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\queues.py:10(QueueEmpty)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\queues.py:235(LifoQueue)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\windows_events.py:298(_WindowsSelectorEventLoop)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\windows_events.py:805(WindowsSelectorEventLoopPolicy)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\windows_events.py:809(WindowsProactorEventLoopPolicy)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\base_subprocess.py:280(ReadSubprocessPipeProto)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\proactor_events.py:402(_ProactorWritePipeTransport)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\proactor_events.py:424(_ProactorDuplexPipeTransport)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\windows_utils.py:126(Popen)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\shutil.py:55(Error)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\shutil.py:58(SameFileError)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\shutil.py:61(SpecialFileError)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\shutil.py:71(RegistryError)
        9    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'index' of 'tuple' objects}
        3    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
        1    0.000    0.000    0.000    0.000 {built-in method _asyncio._get_running_loop}
        1    0.000    0.000    0.000    0.000 {method 'exception' of '_asyncio.Task' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _socket.getdefaulttimeout}
        1    0.000    0.000    0.000    0.000 {method 'gettimeout' of '_socket.socket' objects}
        2    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\enum.py:892(<lambda>)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\threading.py:721(BrokenBarrierError)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\pathlib.py:498(_WildcardSelector)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\bson\errors.py:33(InvalidDocument)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\bson\errors.py:38(InvalidId)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\errors.py:88(NotMasterError)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\errors.py:103(ServerSelectionTimeoutError)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\errors.py:164(ExecutionTimeout)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\errors.py:174(WriteConcernError)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\errors.py:199(DuplicateKeyError)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\errors.py:225(InvalidURI)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\errors.py:238(DocumentTooLarge)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\monitoring.py:523(ServerClosedEvent)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\monitoring.py:605(ServerHeartbeatStartedEvent)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\client_options.py:182(credentials)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\client_options.py:197(heartbeat_frequency)
        2    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\client_options.py:202(pool_options)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\pool.py:122(_set_non_inheritable_non_atomic)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\pool.py:422(appname)
        4    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\ismaster.py:72(server_type)
        2    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\settings.py:60(seeds)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\settings.py:65(replica_set_name)
        2    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\settings.py:73(pool_options)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\site-packages\pymongo\settings.py:97(direct)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\concurrent\__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\concurrent\futures\_base.py:48(CancelledError)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\concurrent\futures\_base.py:52(TimeoutError)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\concurrent\futures\_base.py:615(BrokenExecutor)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\inspect.py:2396(_empty)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\base_futures.py:13(InvalidStateError)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\transports.py:136(Transport)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\asyncio\queues.py:15(QueueFull)
        1    0.000    0.000    0.000    0.000 D:\Python_3.7.0\lib\shutil.py:65(ExecError)
        1    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 {method 'done' of '_asyncio.Future' objects}
        1    0.000    0.000    0.000    0.000 {method 'result' of '_asyncio.Task' objects}
        1    0.000    0.000    0.000    0.000 {method 'cancelled' of '_asyncio.Task' objects}
        4    0.000    0.000    0.000    0.000 {method 'done' of '_asyncio.Task' objects}
